"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0016601"	"Rac protein signal transduction"	36	4	1.69	"0.59803"
"GO:0042304"	"regulation of fatty acid biosynthetic pr..."	37	4	1.74	"0.59805"
"GO:0007369"	"gastrulation"	151	9	7.09	"0.59826"
"GO:0048255"	"mRNA stabilization"	34	3	1.6	"0.59858"
"GO:0042098"	"T cell proliferation"	124	7	5.82	"0.59872"
"GO:0051353"	"positive regulation of oxidoreductase ac..."	40	3	1.88	"0.59875"
"GO:0010165"	"response to X-ray"	30	2	1.41	"0.59907"
"GO:0045124"	"regulation of bone resorption"	35	2	1.64	"0.59922"
"GO:0033032"	"regulation of myeloid cell apoptotic pro..."	19	1	0.89	"0.59937"
"GO:0046931"	"pore complex assembly"	19	1	0.89	"0.59937"
"GO:0005980"	"glycogen catabolic process"	19	1	0.89	"0.59937"
"GO:0031061"	"negative regulation of histone methylati..."	19	1	0.89	"0.59937"
"GO:0045940"	"positive regulation of steroid metabolic..."	19	1	0.89	"0.59937"
"GO:0010881"	"regulation of cardiac muscle contraction..."	19	1	0.89	"0.59937"
"GO:0034162"	"toll-like receptor 9 signaling pathway"	19	1	0.89	"0.59937"
"GO:1905523"	"positive regulation of macrophage migrat..."	19	1	0.89	"0.59937"
"GO:0071377"	"cellular response to glucagon stimulus"	19	1	0.89	"0.59937"
"GO:0030539"	"male genitalia development"	19	1	0.89	"0.59937"
"GO:0055083"	"monovalent inorganic anion homeostasis"	19	1	0.89	"0.59937"
"GO:0072215"	"regulation of metanephros development"	19	1	0.89	"0.59937"
"GO:0072234"	"metanephric nephron tubule development"	19	1	0.89	"0.59937"
"GO:0018149"	"peptide cross-linking"	19	1	0.89	"0.59937"
"GO:0034629"	"cellular protein-containing complex loca..."	19	1	0.89	"0.59937"
"GO:0031579"	"membrane raft organization"	19	1	0.89	"0.59937"
"GO:0000028"	"ribosomal small subunit assembly"	19	1	0.89	"0.59937"
"GO:0015721"	"bile acid and bile salt transport"	19	1	0.89	"0.59937"
"GO:0051900"	"regulation of mitochondrial depolarizati..."	19	1	0.89	"0.59937"
"GO:0001912"	"positive regulation of leukocyte mediate..."	19	1	0.89	"0.59937"
"GO:0036508"	"protein alpha-1,2-demannosylation"	19	1	0.89	"0.59937"
"GO:0140112"	"extracellular vesicle biogenesis"	19	1	0.89	"0.59937"
"GO:0019433"	"triglyceride catabolic process"	19	1	0.89	"0.59937"
"GO:0090103"	"cochlea morphogenesis"	19	1	0.89	"0.59937"
"GO:0051302"	"regulation of cell division"	142	6	6.67	"0.59985"
"GO:0030301"	"cholesterol transport"	68	2	3.19	"0.60016"
"GO:0018209"	"peptidyl-serine modification"	287	11	13.48	"0.60098"
"GO:0022008"	"neurogenesis"	1482	118	69.61	"0.60148"
"GO:0019882"	"antigen processing and presentation"	183	4	8.6	"0.60226"
"GO:0009791"	"post-embryonic development"	78	5	3.66	"0.60356"
"GO:0006260"	"DNA replication"	254	12	11.93	"0.60498"
"GO:0051781"	"positive regulation of cell division"	66	3	3.1	"0.60517"
"GO:0007029"	"endoplasmic reticulum organization"	60	4	2.82	"0.60523"
"GO:0021549"	"cerebellum development"	95	5	4.46	"0.60581"
"GO:0031648"	"protein destabilization"	43	2	2.02	"0.60632"
"GO:0045540"	"regulation of cholesterol biosynthetic p..."	43	2	2.02	"0.60632"
"GO:0043436"	"oxoacid metabolic process"	914	57	42.93	"0.60895"
"GO:0071705"	"nitrogen compound transport"	2030	102	95.35	"0.61184"
"GO:0044255"	"cellular lipid metabolic process"	851	49	39.97	"0.61235"
"GO:0018105"	"peptidyl-serine phosphorylation"	268	10	12.59	"0.61408"
"GO:0009615"	"response to virus"	249	12	11.7	"0.61492"
"GO:0071902"	"positive regulation of protein serine/th..."	292	18	13.72	"0.61493"
"GO:0042176"	"regulation of protein catabolic process"	359	22	16.86	"0.61503"
"GO:0034109"	"homotypic cell-cell adhesion"	70	8	3.29	"0.61535"
"GO:0060395"	"SMAD protein signal transduction"	67	3	3.15	"0.61542"
"GO:2000377"	"regulation of reactive oxygen species me..."	145	10	6.81	"0.61628"
"GO:0140029"	"exocytic process"	78	6	3.66	"0.61675"
"GO:0019637"	"organophosphate metabolic process"	847	41	39.78	"0.61748"
"GO:0098900"	"regulation of action potential"	45	3	2.11	"0.61771"
"GO:0007589"	"body fluid secretion"	70	4	3.29	"0.61782"
"GO:1900015"	"regulation of cytokine production involv..."	31	2	1.46	"0.61792"
"GO:1903432"	"regulation of TORC1 signaling"	31	2	1.46	"0.61792"
"GO:0086004"	"regulation of cardiac muscle cell contra..."	34	2	1.6	"0.61800"
"GO:0009225"	"nucleotide-sugar metabolic process"	35	2	1.64	"0.61803"
"GO:0060740"	"prostate gland epithelium morphogenesis"	20	1	0.94	"0.61821"
"GO:0002026"	"regulation of the force of heart contrac..."	20	1	0.94	"0.61821"
"GO:0022038"	"corpus callosum development"	20	1	0.94	"0.61821"
"GO:0010614"	"negative regulation of cardiac muscle hy..."	20	1	0.94	"0.61821"
"GO:0046058"	"cAMP metabolic process"	20	1	0.94	"0.61821"
"GO:0051131"	"chaperone-mediated protein complex assem..."	20	1	0.94	"0.61821"
"GO:0070932"	"histone H3 deacetylation"	20	1	0.94	"0.61821"
"GO:0032288"	"myelin assembly"	20	1	0.94	"0.61821"
"GO:0006312"	"mitotic recombination"	20	1	0.94	"0.61821"
"GO:0032743"	"positive regulation of interleukin-2 pro..."	20	1	0.94	"0.61821"
"GO:0048741"	"skeletal muscle fiber development"	20	1	0.94	"0.61821"
"GO:0035268"	"protein mannosylation"	20	1	0.94	"0.61821"
"GO:1903859"	"regulation of dendrite extension"	20	1	0.94	"0.61821"
"GO:2000515"	"negative regulation of CD4-positive, alp..."	20	1	0.94	"0.61821"
"GO:1903793"	"positive regulation of anion transport"	43	2	2.02	"0.61826"
"GO:0061045"	"negative regulation of wound healing"	55	2	2.58	"0.61861"
"GO:0034394"	"protein localization to cell surface"	55	2	2.58	"0.61861"
"GO:0030097"	"hemopoiesis"	684	39	32.13	"0.62460"
"GO:0051961"	"negative regulation of nervous system de..."	279	24	13.1	"0.62934"
"GO:1901796"	"regulation of signal transduction by p53..."	166	10	7.8	"0.62956"
"GO:0031400"	"negative regulation of protein modificat..."	534	34	25.08	"0.63048"
"GO:0050877"	"nervous system process"	830	45	38.99	"0.63227"
"GO:0008203"	"cholesterol metabolic process"	120	4	5.64	"0.63257"
"GO:0045446"	"endothelial cell differentiation"	89	10	4.18	"0.63259"
"GO:0031330"	"negative regulation of cellular cataboli..."	219	15	10.29	"0.63325"
"GO:0031348"	"negative regulation of defense response"	145	11	6.81	"0.63359"
"GO:0006687"	"glycosphingolipid metabolic process"	58	5	2.72	"0.63479"
"GO:0048260"	"positive regulation of receptor-mediated..."	44	4	2.07	"0.63500"
"GO:0035249"	"synaptic transmission, glutamatergic"	89	6	4.18	"0.63506"
"GO:0097755"	"positive regulation of blood vessel diam..."	47	4	2.21	"0.63508"
"GO:0050999"	"regulation of nitric-oxide synthase acti..."	36	3	1.69	"0.63538"
"GO:0021954"	"central nervous system neuron developmen..."	82	5	3.85	"0.63548"
"GO:0060135"	"maternal process involved in female preg..."	55	3	2.58	"0.63593"
"GO:0043030"	"regulation of macrophage activation"	35	2	1.64	"0.63596"
"GO:0006968"	"cellular defense response"	21	1	0.99	"0.63617"
"GO:0010288"	"response to lead ion"	21	1	0.99	"0.63617"
"GO:0000729"	"DNA double-strand break processing"	21	1	0.99	"0.63617"
"GO:0060669"	"embryonic placenta morphogenesis"	21	1	0.99	"0.63617"
"GO:0070633"	"transepithelial transport"	21	1	0.99	"0.63617"
"GO:0051123"	"RNA polymerase II preinitiation complex ..."	21	1	0.99	"0.63617"
"GO:0035025"	"positive regulation of Rho protein signa..."	21	1	0.99	"0.63617"
"GO:0042745"	"circadian sleep/wake cycle"	21	1	0.99	"0.63617"
"GO:0046339"	"diacylglycerol metabolic process"	21	1	0.99	"0.63617"
"GO:0018230"	"peptidyl-L-cysteine S-palmitoylation"	21	1	0.99	"0.63617"
"GO:0042573"	"retinoic acid metabolic process"	21	1	0.99	"0.63617"
"GO:0048714"	"positive regulation of oligodendrocyte d..."	21	1	0.99	"0.63617"
"GO:0006293"	"nucleotide-excision repair, preincision ..."	21	1	0.99	"0.63617"
"GO:0006295"	"nucleotide-excision repair, DNA incision..."	21	1	0.99	"0.63617"
"GO:0060037"	"pharyngeal system development"	21	1	0.99	"0.63617"
"GO:0035162"	"embryonic hemopoiesis"	21	1	0.99	"0.63617"
"GO:1904893"	"negative regulation of receptor signalin..."	21	1	0.99	"0.63617"
"GO:2001032"	"regulation of double-strand break repair..."	21	1	0.99	"0.63617"
"GO:0021602"	"cranial nerve morphogenesis"	21	1	0.99	"0.63617"
"GO:0032925"	"regulation of activin receptor signaling..."	21	1	0.99	"0.63617"
"GO:0045821"	"positive regulation of glycolytic proces..."	21	1	0.99	"0.63617"
"GO:0035561"	"regulation of chromatin binding"	21	1	0.99	"0.63617"
"GO:0009220"	"pyrimidine ribonucleotide biosynthetic p..."	21	1	0.99	"0.63617"
"GO:0045671"	"negative regulation of osteoclast differ..."	21	1	0.99	"0.63617"
"GO:0030194"	"positive regulation of blood coagulation"	21	1	0.99	"0.63617"
"GO:2000378"	"negative regulation of reactive oxygen s..."	46	2	2.16	"0.63628"
"GO:0032507"	"maintenance of protein location in cell"	63	2	2.96	"0.63677"
"GO:0060271"	"cilium assembly"	327	12	15.36	"0.63763"
"GO:0050777"	"negative regulation of immune response"	98	9	4.6	"0.63908"
"GO:0007165"	"signal transduction"	4418	236	207.51	"0.64158"
"GO:0090630"	"activation of GTPase activity"	93	4	4.37	"0.64163"
"GO:0006400"	"tRNA modification"	83	5	3.9	"0.64204"
"GO:0031401"	"positive regulation of protein modificat..."	981	62	46.08	"0.64266"
"GO:0043627"	"response to estrogen"	60	3	2.82	"0.64287"
"GO:0051303"	"establishment of chromosome localization"	70	3	3.29	"0.64508"
"GO:0071347"	"cellular response to interleukin-1"	137	4	6.43	"0.64521"
"GO:0007015"	"actin filament organization"	364	24	17.1	"0.64645"
"GO:0048511"	"rhythmic process"	268	23	12.59	"0.64675"
"GO:0010721"	"negative regulation of cell development"	290	24	13.62	"0.64676"
"GO:2000112"	"regulation of cellular macromolecule bio..."	3233	159	151.85	"0.64755"
"GO:0031667"	"response to nutrient levels"	377	25	17.71	"0.64797"
"GO:0050770"	"regulation of axonogenesis"	180	16	8.45	"0.64859"
"GO:0001889"	"liver development"	123	6	5.78	"0.64917"
"GO:0071702"	"organic substance transport"	2321	114	109.02	"0.64963"
"GO:0051384"	"response to glucocorticoid"	115	11	5.4	"0.64963"
"GO:0035335"	"peptidyl-tyrosine dephosphorylation"	94	4	4.42	"0.64998"
"GO:0044344"	"cellular response to fibroblast growth f..."	117	10	5.5	"0.65049"
"GO:0072089"	"stem cell proliferation"	111	8	5.21	"0.65156"
"GO:0045055"	"regulated exocytosis"	626	32	29.4	"0.65162"
"GO:0090398"	"cellular senescence"	61	5	2.87	"0.65196"
"GO:0009311"	"oligosaccharide metabolic process"	45	4	2.11	"0.65212"
"GO:0045445"	"myoblast differentiation"	67	5	3.15	"0.65214"
"GO:1905898"	"positive regulation of response to endop..."	34	3	1.6	"0.65241"
"GO:0002011"	"morphogenesis of an epithelial sheet"	50	3	2.35	"0.65287"
"GO:0010677"	"negative regulation of cellular carbohyd..."	32	2	1.5	"0.65297"
"GO:0033692"	"cellular polysaccharide biosynthetic pro..."	62	3	2.91	"0.65322"
"GO:0006479"	"protein methylation"	149	7	7	"0.65327"
"GO:0062009"	"secondary palate development"	22	1	1.03	"0.65329"
"GO:0050892"	"intestinal absorption"	22	1	1.03	"0.65329"
"GO:0000717"	"nucleotide-excision repair, DNA duplex u..."	22	1	1.03	"0.65329"
"GO:0034389"	"lipid droplet organization"	22	1	1.03	"0.65329"
"GO:0009651"	"response to salt stress"	22	1	1.03	"0.65329"
"GO:0048025"	"negative regulation of mRNA splicing, vi..."	22	1	1.03	"0.65329"
"GO:0007035"	"vacuolar acidification"	22	1	1.03	"0.65329"
"GO:0036003"	"positive regulation of transcription fro..."	22	1	1.03	"0.65329"
"GO:0009954"	"proximal/distal pattern formation"	22	1	1.03	"0.65329"
"GO:0051220"	"cytoplasmic sequestering of protein"	22	1	1.03	"0.65329"
"GO:0002707"	"negative regulation of lymphocyte mediat..."	22	1	1.03	"0.65329"
"GO:0009083"	"branched-chain amino acid catabolic proc..."	22	1	1.03	"0.65329"
"GO:0016180"	"snRNA processing"	22	1	1.03	"0.65329"
"GO:0048566"	"embryonic digestive tract development"	22	1	1.03	"0.65329"
"GO:0006851"	"mitochondrial calcium ion transmembrane ..."	22	1	1.03	"0.65329"
"GO:0060314"	"regulation of ryanodine-sensitive calciu..."	22	1	1.03	"0.65329"
"GO:0001963"	"synaptic transmission, dopaminergic"	22	1	1.03	"0.65329"
"GO:0034063"	"stress granule assembly"	22	1	1.03	"0.65329"
"GO:1901264"	"carbohydrate derivative transport"	75	5	3.52	"0.65334"
"GO:1903364"	"positive regulation of cellular protein ..."	136	6	6.39	"0.65351"
"GO:0007606"	"sensory perception of chemical stimulus"	73	3	3.43	"0.65353"
"GO:1903902"	"positive regulation of viral life cycle"	56	2	2.63	"0.65366"
"GO:0014015"	"positive regulation of gliogenesis"	60	2	2.82	"0.65377"
"GO:0055085"	"transmembrane transport"	1245	71	58.48	"0.65383"
"GO:0043473"	"pigmentation"	90	5	4.23	"0.65397"
"GO:0007032"	"endosome organization"	71	3	3.33	"0.65460"
"GO:0061418"	"regulation of transcription from RNA pol..."	71	3	3.33	"0.65460"
"GO:0006446"	"regulation of translational initiation"	71	3	3.33	"0.65495"
"GO:0006611"	"protein export from nucleus"	172	5	8.08	"0.65517"
"GO:0017157"	"regulation of exocytosis"	190	5	8.92	"0.65569"
"GO:0055114"	"oxidation-reduction process"	824	42	38.7	"0.65639"
"GO:0016579"	"protein deubiquitination"	245	11	11.51	"0.65648"
"GO:0007169"	"transmembrane receptor protein tyrosine ..."	612	48	28.75	"0.65896"
"GO:0007018"	"microtubule-based movement"	308	19	14.47	"0.66187"
"GO:0000381"	"regulation of alternative mRNA splicing,..."	72	3	3.38	"0.66393"
"GO:0065003"	"protein-containing complex assembly"	1367	71	64.21	"0.66406"
"GO:0048705"	"skeletal system morphogenesis"	176	17	8.27	"0.66415"
"GO:0046580"	"negative regulation of Ras protein signa..."	48	2	2.25	"0.66620"
"GO:0070192"	"chromosome organization involved in meio..."	48	2	2.25	"0.66620"
"GO:0044272"	"sulfur compound biosynthetic process"	169	13	7.94	"0.66643"
"GO:0021515"	"cell differentiation in spinal cord"	45	4	2.11	"0.66840"
"GO:0046148"	"pigment biosynthetic process"	54	4	2.54	"0.66866"
"GO:0006911"	"phagocytosis, engulfment"	37	3	1.74	"0.66879"
"GO:0014003"	"oligodendrocyte development"	40	3	1.88	"0.66887"
"GO:0019229"	"regulation of vasoconstriction"	46	3	2.16	"0.66904"
"GO:0048709"	"oligodendrocyte differentiation"	92	5	4.32	"0.66914"
"GO:0031638"	"zymogen activation"	37	2	1.74	"0.66939"
"GO:0090303"	"positive regulation of wound healing"	44	2	2.07	"0.66959"
"GO:0000715"	"nucleotide-excision repair, DNA damage r..."	23	1	1.08	"0.66960"
"GO:0010758"	"regulation of macrophage chemotaxis"	23	1	1.08	"0.66960"
"GO:0010738"	"regulation of protein kinase A signaling"	23	1	1.08	"0.66960"
"GO:0032469"	"endoplasmic reticulum calcium ion homeos..."	23	1	1.08	"0.66960"
"GO:0043267"	"negative regulation of potassium ion tra..."	23	1	1.08	"0.66960"
"GO:0031167"	"rRNA methylation"	23	1	1.08	"0.66960"
"GO:0007413"	"axonal fasciculation"	23	1	1.08	"0.66960"
"GO:0007143"	"female meiotic nuclear division"	23	1	1.08	"0.66960"
"GO:0007214"	"gamma-aminobutyric acid signaling pathwa..."	23	1	1.08	"0.66960"
"GO:0060074"	"synapse maturation"	23	1	1.08	"0.66960"
"GO:0035886"	"vascular associated smooth muscle cell d..."	23	1	1.08	"0.66960"
"GO:2000637"	"positive regulation of gene silencing by..."	23	1	1.08	"0.66960"
"GO:0060441"	"epithelial tube branching involved in lu..."	23	1	1.08	"0.66960"
"GO:0060122"	"inner ear receptor cell stereocilium org..."	23	1	1.08	"0.66960"
"GO:1901522"	"positive regulation of transcription fro..."	23	1	1.08	"0.66960"
"GO:0035556"	"intracellular signal transduction"	2279	129	107.04	"0.66977"
"GO:0071805"	"potassium ion transmembrane transport"	167	9	7.84	"0.67136"
"GO:0031349"	"positive regulation of defense response"	256	9	12.02	"0.67142"
"GO:0006914"	"autophagy"	489	28	22.97	"0.67240"
"GO:0010033"	"response to organic substance"	2600	156	122.12	"0.67359"
"GO:0034613"	"cellular protein localization"	1783	86	83.75	"0.67475"
"GO:0015031"	"protein transport"	1730	89	81.26	"0.67552"
"GO:1905515"	"non-motile cilium assembly"	49	2	2.3	"0.67725"
"GO:0032515"	"negative regulation of phosphoprotein ph..."	49	2	2.3	"0.67725"
"GO:0007338"	"single fertilization"	81	3	3.8	"0.67769"
"GO:0007417"	"central nervous system development"	917	57	43.07	"0.67787"
"GO:0045861"	"negative regulation of proteolysis"	240	22	11.27	"0.67842"
"GO:0007267"	"cell-cell signaling"	1429	85	67.12	"0.67893"
"GO:0006661"	"phosphatidylinositol biosynthetic proces..."	110	5	5.17	"0.68151"
"GO:0033365"	"protein localization to organelle"	890	45	41.8	"0.68301"
"GO:0048706"	"embryonic skeletal system development"	93	7	4.37	"0.68347"
"GO:0048678"	"response to axon injury"	68	4	3.19	"0.68458"
"GO:0035904"	"aorta development"	51	3	2.4	"0.68471"
"GO:0007276"	"gamete generation"	481	23	22.59	"0.68483"
"GO:0050434"	"positive regulation of viral transcripti..."	40	2	1.88	"0.68500"
"GO:0045948"	"positive regulation of translational ini..."	24	1	1.13	"0.68515"
"GO:0055094"	"response to lipoprotein particle"	24	1	1.13	"0.68515"
"GO:0042219"	"cellular modified amino acid catabolic p..."	24	1	1.13	"0.68515"
"GO:0042755"	"eating behavior"	24	1	1.13	"0.68515"
"GO:0001702"	"gastrulation with mouth forming second"	24	1	1.13	"0.68515"
"GO:0007202"	"activation of phospholipase C activity"	24	1	1.13	"0.68515"
"GO:0022616"	"DNA strand elongation"	24	1	1.13	"0.68515"
"GO:0035235"	"ionotropic glutamate receptor signaling ..."	24	1	1.13	"0.68515"
"GO:0045777"	"positive regulation of blood pressure"	24	1	1.13	"0.68515"
"GO:0030449"	"regulation of complement activation"	24	1	1.13	"0.68515"
"GO:0033108"	"mitochondrial respiratory chain complex ..."	89	4	4.18	"0.68518"
"GO:0030148"	"sphingolipid biosynthetic process"	83	3	3.9	"0.68562"
"GO:0080135"	"regulation of cellular response to stres..."	658	46	30.91	"0.69021"
"GO:0061024"	"membrane organization"	728	43	34.19	"0.69135"
"GO:0046889"	"positive regulation of lipid biosyntheti..."	66	5	3.1	"0.69648"
"GO:0061138"	"morphogenesis of a branching epithelium"	152	11	7.14	"0.69751"
"GO:0003281"	"ventricular septum development"	65	6	3.05	"0.69808"
"GO:0048704"	"embryonic skeletal system morphogenesis"	69	6	3.24	"0.69820"
"GO:0008333"	"endosome to lysosome transport"	51	2	2.4	"0.69847"
"GO:0045652"	"regulation of megakaryocyte differentiat..."	51	2	2.4	"0.69847"
"GO:0002763"	"positive regulation of myeloid leukocyte..."	41	3	1.93	"0.69921"
"GO:0051055"	"negative regulation of lipid biosyntheti..."	46	3	2.16	"0.69936"
"GO:2001252"	"positive regulation of chromosome organi..."	165	8	7.75	"0.69971"
"GO:0045132"	"meiotic chromosome segregation"	63	3	2.96	"0.69984"
"GO:0022011"	"myelination in peripheral nervous system"	25	1	1.17	"0.69996"
"GO:0010613"	"positive regulation of cardiac muscle hy..."	25	1	1.17	"0.69996"
"GO:0032715"	"negative regulation of interleukin-6 pro..."	25	1	1.17	"0.69996"
"GO:0018126"	"protein hydroxylation"	25	1	1.17	"0.69996"
"GO:0000038"	"very long-chain fatty acid metabolic pro..."	25	1	1.17	"0.69996"
"GO:0035116"	"embryonic hindlimb morphogenesis"	25	1	1.17	"0.69996"
"GO:0048679"	"regulation of axon regeneration"	25	1	1.17	"0.69996"
"GO:0032418"	"lysosome localization"	59	2	2.77	"0.70032"
"GO:0043484"	"regulation of RNA splicing"	146	5	6.86	"0.70098"
"GO:0001932"	"regulation of protein phosphorylation"	1158	73	54.39	"0.70161"
"GO:0010720"	"positive regulation of cell development"	489	42	22.97	"0.70200"
"GO:0015711"	"organic anion transport"	394	25	18.51	"0.70996"
"GO:0040008"	"regulation of growth"	555	35	26.07	"0.71013"
"GO:0099175"	"regulation of postsynapse organization"	98	10	4.6	"0.71071"
"GO:0002832"	"negative regulation of response to bioti..."	67	7	3.15	"0.71165"
"GO:1904063"	"negative regulation of cation transmembr..."	67	5	3.15	"0.71285"
"GO:0031331"	"positive regulation of cellular cataboli..."	348	18	16.35	"0.71295"
"GO:0061077"	"chaperone-mediated protein folding"	55	4	2.58	"0.71311"
"GO:0006952"	"defense response"	1037	50	48.71	"0.71314"
"GO:0071470"	"cellular response to osmotic stress"	39	3	1.83	"0.71326"
"GO:0031016"	"pancreas development"	59	3	2.77	"0.71382"
"GO:2001222"	"regulation of neuron migration"	41	2	1.93	"0.71391"
"GO:0090102"	"cochlea development"	45	2	2.11	"0.71402"
"GO:0060795"	"cell fate commitment involved in formati..."	26	1	1.22	"0.71408"
