"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:1903522"	"regulation of blood circulation"	237	5	6.35	"1.00000"
"GO:0043276"	"anoikis"	30	2	0.8	"1.00000"
"GO:0016043"	"cellular component organization"	5349	151	143.33	"1.00000"
"GO:0021536"	"diencephalon development"	59	1	1.58	"1.00000"
"GO:1903524"	"positive regulation of blood circulation"	56	2	1.5	"1.00000"
"GO:0021537"	"telencephalon development"	242	4	6.48	"1.00000"
"GO:1901991"	"negative regulation of mitotic cell cycl..."	213	8	5.71	"1.00000"
"GO:0072503"	"cellular divalent inorganic cation homeo..."	351	7	9.41	"1.00000"
"GO:1901992"	"positive regulation of mitotic cell cycl..."	78	1	2.09	"1.00000"
"GO:0016049"	"cell growth"	418	5	11.2	"1.00000"
"GO:0031503"	"protein-containing complex localization"	267	9	7.15	"1.00000"
"GO:0072507"	"divalent inorganic cation homeostasis"	365	7	9.78	"1.00000"
"GO:0070925"	"organelle assembly"	756	27	20.26	"1.00000"
"GO:0099637"	"neurotransmitter receptor transport"	45	1	1.21	"1.00000"
"GO:1903510"	"mucopolysaccharide metabolic process"	98	3	2.63	"1.00000"
"GO:1903514"	"release of sequestered calcium ion into ..."	26	1	0.7	"1.00000"
"GO:0034440"	"lipid oxidation"	96	3	2.57	"1.00000"
"GO:0052547"	"regulation of peptidase activity"	312	7	8.36	"1.00000"
"GO:0052548"	"regulation of endopeptidase activity"	289	6	7.74	"1.00000"
"GO:0060972"	"left/right pattern formation"	21	1	0.56	"1.00000"
"GO:1903540"	"establishment of protein localization to..."	16	1	0.43	"1.00000"
"GO:0050953"	"sensory perception of light stimulus"	159	1	4.26	"1.00000"
"GO:0050954"	"sensory perception of mechanical stimulu..."	138	5	3.7	"1.00000"
"GO:0034433"	"steroid esterification"	11	1	0.29	"1.00000"
"GO:0022898"	"regulation of transmembrane transporter ..."	228	6	6.11	"1.00000"
"GO:0034434"	"sterol esterification"	11	1	0.29	"1.00000"
"GO:0007091"	"metaphase/anaphase transition of mitotic..."	57	2	1.53	"1.00000"
"GO:0042886"	"amide transport"	1782	79	47.75	"1.00000"
"GO:0007093"	"mitotic cell cycle checkpoint"	156	3	4.18	"1.00000"
"GO:1903530"	"regulation of secretion by cell"	496	10	13.29	"1.00000"
"GO:0043244"	"regulation of protein-containing complex..."	103	3	2.76	"1.00000"
"GO:1903531"	"negative regulation of secretion by cell"	119	3	3.19	"1.00000"
"GO:1903532"	"positive regulation of secretion by cell"	237	4	6.35	"1.00000"
"GO:0009636"	"response to toxic substance"	182	6	4.88	"1.00000"
"GO:1903533"	"regulation of protein targeting"	75	4	2.01	"1.00000"
"GO:0044403"	"symbiotic process"	835	58	22.38	"1.00000"
"GO:0050982"	"detection of mechanical stimulus"	34	1	0.91	"1.00000"
"GO:0032869"	"cellular response to insulin stimulus"	193	1	5.17	"1.00000"
"GO:0097061"	"dendritic spine organization"	80	1	2.14	"1.00000"
"GO:1903539"	"protein localization to postsynaptic mem..."	41	1	1.1	"1.00000"
"GO:0097064"	"ncRNA export from nucleus"	36	1	0.96	"1.00000"
"GO:0044409"	"entry into host"	112	3	3	"1.00000"
"GO:0097066"	"response to thyroid hormone"	22	1	0.59	"1.00000"
"GO:0019538"	"protein metabolic process"	4692	141	125.73	"1.00000"
"GO:2000351"	"regulation of endothelial cell apoptotic..."	36	2	0.96	"1.00000"
"GO:0050974"	"detection of mechanical stimulus involve..."	23	1	0.62	"1.00000"
"GO:0032880"	"regulation of protein localization"	800	23	21.44	"1.00000"
"GO:0032886"	"regulation of microtubule-based process"	217	4	5.81	"1.00000"
"GO:0050920"	"regulation of chemotaxis"	168	4	4.5	"1.00000"
"GO:0050921"	"positive regulation of chemotaxis"	103	4	2.76	"1.00000"
"GO:1904892"	"regulation of receptor signaling pathway..."	81	2	2.17	"1.00000"
"GO:0034401"	"chromatin organization involved in regul..."	82	2	2.2	"1.00000"
"GO:0140053"	"mitochondrial gene expression"	158	8	4.23	"1.00000"
"GO:1904894"	"positive regulation of receptor signalin..."	51	2	1.37	"1.00000"
"GO:0034404"	"nucleobase-containing small molecule bio..."	95	3	2.55	"1.00000"
"GO:0140056"	"organelle localization by membrane tethe..."	168	4	4.5	"1.00000"
"GO:0034405"	"response to fluid shear stress"	32	1	0.86	"1.00000"
"GO:0007062"	"sister chromatid cohesion"	50	1	1.34	"1.00000"
"GO:0032870"	"cellular response to hormone stimulus"	521	9	13.96	"1.00000"
"GO:1901987"	"regulation of cell cycle phase transitio..."	416	16	11.15	"1.00000"
"GO:1901988"	"negative regulation of cell cycle phase ..."	224	9	6	"1.00000"
"GO:0032872"	"regulation of stress-activated MAPK casc..."	193	4	5.17	"1.00000"
"GO:1901989"	"positive regulation of cell cycle phase ..."	91	1	2.44	"1.00000"
"GO:0021692"	"cerebellar Purkinje cell layer morphogen..."	15	1	0.4	"1.00000"
"GO:0032874"	"positive regulation of stress-activated ..."	137	3	3.67	"1.00000"
"GO:0009605"	"response to external stimulus"	1984	48	53.16	"1.00000"
"GO:0021694"	"cerebellar Purkinje cell layer formation"	12	1	0.32	"1.00000"
"GO:0021695"	"cerebellar cortex development"	46	3	1.23	"1.00000"
"GO:0009607"	"response to biotic stimulus"	946	25	25.35	"1.00000"
"GO:0021696"	"cerebellar cortex morphogenesis"	31	1	0.83	"1.00000"
"GO:0021697"	"cerebellar cortex formation"	23	1	0.62	"1.00000"
"GO:0032879"	"regulation of localization"	2241	50	60.05	"1.00000"
"GO:1903506"	"regulation of nucleic acid-templated tra..."	2872	78	76.96	"1.00000"
"GO:1905269"	"positive regulation of chromatin organiz..."	96	2	2.57	"1.00000"
"GO:0072662"	"protein localization to peroxisome"	63	3	1.69	"1.00000"
"GO:0072663"	"establishment of protein localization to..."	63	3	1.69	"1.00000"
"GO:1903509"	"liposaccharide metabolic process"	99	2	2.65	"1.00000"
"GO:0033238"	"regulation of cellular amine metabolic p..."	70	3	1.88	"1.00000"
"GO:0072665"	"protein localization to vacuole"	67	1	1.8	"1.00000"
"GO:2000377"	"regulation of reactive oxygen species me..."	145	4	3.89	"1.00000"
"GO:0007051"	"spindle organization"	171	4	4.58	"1.00000"
"GO:2000378"	"negative regulation of reactive oxygen s..."	46	1	1.23	"1.00000"
"GO:1901976"	"regulation of cell cycle checkpoint"	31	2	0.83	"1.00000"
"GO:0031667"	"response to nutrient levels"	377	11	10.1	"1.00000"
"GO:0031668"	"cellular response to extracellular stimu..."	218	5	5.84	"1.00000"
"GO:0002562"	"somatic diversification of immune recept..."	50	3	1.34	"1.00000"
"GO:0043207"	"response to external biotic stimulus"	917	24	24.57	"1.00000"
"GO:0002566"	"somatic diversification of immune recept..."	15	1	0.4	"1.00000"
"GO:0072655"	"establishment of protein localization to..."	127	6	3.4	"1.00000"
"GO:0072657"	"protein localization to membrane"	592	42	15.86	"1.00000"
"GO:0032814"	"regulation of natural killer cell activa..."	19	1	0.51	"1.00000"
"GO:0007088"	"regulation of mitotic nuclear division"	148	4	3.97	"1.00000"
"GO:0140029"	"exocytic process"	78	1	2.09	"1.00000"
"GO:0140013"	"meiotic nuclear division"	125	4	3.35	"1.00000"
"GO:0140014"	"mitotic nuclear division"	261	5	6.99	"1.00000"
"GO:0019692"	"deoxyribose phosphate metabolic process"	32	1	0.86	"1.00000"
"GO:0019693"	"ribose phosphate metabolic process"	339	9	9.08	"1.00000"
"GO:0072676"	"lymphocyte migration"	64	2	1.71	"1.00000"
"GO:0072678"	"T cell migration"	40	1	1.07	"1.00000"
"GO:0032835"	"glomerulus development"	53	1	1.42	"1.00000"
"GO:0002573"	"myeloid leukocyte differentiation"	151	8	4.05	"1.00000"
"GO:0045321"	"leukocyte activation"	882	24	23.63	"1.00000"
"GO:0097035"	"regulation of membrane lipid distributio..."	45	2	1.21	"1.00000"
"GO:0007010"	"cytoskeleton organization"	1189	26	31.86	"1.00000"
"GO:1904888"	"cranial skeletal system development"	59	1	1.58	"1.00000"
"GO:0080090"	"regulation of primary metabolic process"	4913	143	131.65	"1.00000"
"GO:0002520"	"immune system development"	758	25	20.31	"1.00000"
"GO:0002521"	"leukocyte differentiation"	373	12	10	"1.00000"
"GO:0007017"	"microtubule-based process"	750	19	20.1	"1.00000"
"GO:0035383"	"thioester metabolic process"	82	2	2.2	"1.00000"
"GO:0035384"	"thioester biosynthetic process"	48	1	1.29	"1.00000"
"GO:0002526"	"acute inflammatory response"	57	3	1.53	"1.00000"
"GO:0050905"	"neuromuscular process"	88	2	2.36	"1.00000"
"GO:0050906"	"detection of stimulus involved in sensor..."	87	1	2.33	"1.00000"
"GO:0007044"	"cell-substrate junction assembly"	92	2	2.47	"1.00000"
"GO:0110053"	"regulation of actin filament organizatio..."	232	9	6.22	"1.00000"
"GO:0031644"	"regulation of nervous system process"	126	1	3.38	"1.00000"
"GO:0032800"	"receptor biosynthetic process"	20	1	0.54	"1.00000"
"GO:0007033"	"vacuole organization"	161	4	4.31	"1.00000"
"GO:0032801"	"receptor catabolic process"	34	1	0.91	"1.00000"
"GO:0007034"	"vacuolar transport"	146	1	3.91	"1.00000"
"GO:0031649"	"heat generation"	13	1	0.35	"1.00000"
"GO:0007039"	"protein catabolic process in the vacuole"	19	1	0.51	"1.00000"
"GO:2000300"	"regulation of synaptic vesicle exocytosi..."	76	1	2.04	"1.00000"
"GO:0042590"	"antigen processing and presentation of e..."	65	2	1.74	"1.00000"
"GO:0035329"	"hippo signaling"	42	2	1.13	"1.00000"
"GO:0042592"	"homeostatic process"	1499	35	40.17	"1.00000"
"GO:0097006"	"regulation of plasma lipoprotein particl..."	62	4	1.66	"1.00000"
"GO:0042594"	"response to starvation"	177	3	4.74	"1.00000"
"GO:0045333"	"cellular respiration"	159	15	4.26	"1.00000"
"GO:0002534"	"cytokine production involved in inflamma..."	33	1	0.88	"1.00000"
"GO:0000956"	"nuclear-transcribed mRNA catabolic proce..."	194	39	5.2	"1.00000"
"GO:0035330"	"regulation of hippo signaling"	16	2	0.43	"1.00000"
"GO:0007006"	"mitochondrial membrane organization"	107	1	2.87	"1.00000"
"GO:0033750"	"ribosome localization"	14	2	0.38	"1.00000"
"GO:0120031"	"plasma membrane bounded cell projection ..."	495	14	13.26	"1.00000"
"GO:0120032"	"regulation of plasma membrane bounded ce..."	152	4	4.07	"1.00000"
"GO:0007009"	"plasma membrane organization"	94	1	2.52	"1.00000"
"GO:0120033"	"negative regulation of plasma membrane b..."	22	1	0.59	"1.00000"
"GO:0120034"	"positive regulation of plasma membrane b..."	86	1	2.3	"1.00000"
"GO:0035336"	"long-chain fatty-acyl-CoA metabolic proc..."	21	1	0.56	"1.00000"
"GO:0098927"	"vesicle-mediated transport between endos..."	41	1	1.1	"1.00000"
"GO:0035337"	"fatty-acyl-CoA metabolic process"	35	1	0.94	"1.00000"
"GO:0034110"	"regulation of homotypic cell-cell adhesi..."	26	1	0.7	"1.00000"
"GO:0120036"	"plasma membrane bounded cell projection ..."	1374	31	36.82	"1.00000"
"GO:0120039"	"plasma membrane bounded cell projection ..."	632	12	16.94	"1.00000"
"GO:0070050"	"neuron cellular homeostasis"	28	1	0.75	"1.00000"
"GO:0002504"	"antigen processing and presentation of p..."	80	2	2.14	"1.00000"
"GO:0098916"	"anterograde trans-synaptic signaling"	635	6	17.02	"1.00000"
"GO:0042558"	"pteridine-containing compound metabolic ..."	30	2	0.8	"1.00000"
"GO:0000910"	"cytokinesis"	143	2	3.83	"1.00000"
"GO:1903649"	"regulation of cytoplasmic transport"	23	1	0.62	"1.00000"
"GO:0019646"	"aerobic electron transport chain"	14	3	0.38	"1.00000"
"GO:0098930"	"axonal transport"	58	1	1.55	"1.00000"
"GO:0035303"	"regulation of dephosphorylation"	181	4	4.85	"1.00000"
"GO:0035304"	"regulation of protein dephosphorylation"	123	4	3.3	"1.00000"
"GO:0035305"	"negative regulation of dephosphorylation"	92	1	2.47	"1.00000"
"GO:0035306"	"positive regulation of dephosphorylation"	47	2	1.26	"1.00000"
"GO:0035307"	"positive regulation of protein dephospho..."	37	2	0.99	"1.00000"
"GO:0044106"	"cellular amine metabolic process"	110	4	2.95	"1.00000"
"GO:0035308"	"negative regulation of protein dephospho..."	54	1	1.45	"1.00000"
"GO:0019637"	"organophosphate metabolic process"	847	20	22.7	"1.00000"
"GO:0002690"	"positive regulation of leukocyte chemota..."	63	3	1.69	"1.00000"
"GO:0002691"	"regulation of cellular extravasation"	23	1	0.62	"1.00000"
"GO:0002694"	"regulation of leukocyte activation"	352	7	9.43	"1.00000"
"GO:0002696"	"positive regulation of leukocyte activat..."	218	5	5.84	"1.00000"
"GO:0002697"	"regulation of immune effector process"	247	7	6.62	"1.00000"
"GO:1904591"	"positive regulation of protein import"	39	2	1.05	"1.00000"
"GO:0055123"	"digestive system development"	108	3	2.89	"1.00000"
"GO:0060070"	"canonical Wnt signaling pathway"	306	9	8.2	"1.00000"
"GO:0034109"	"homotypic cell-cell adhesion"	70	3	1.88	"1.00000"
"GO:0017062"	"respiratory chain complex III assembly"	10	2	0.27	"1.00000"
"GO:0055117"	"regulation of cardiac muscle contraction"	65	1	1.74	"1.00000"
"GO:0006399"	"tRNA metabolic process"	161	1	4.31	"1.00000"
"GO:0032527"	"protein exit from endoplasmic reticulum"	42	1	1.13	"1.00000"
"GO:0032528"	"microvillus organization"	22	2	0.59	"1.00000"
"GO:0000904"	"cell morphogenesis involved in different..."	683	11	18.3	"1.00000"
"GO:0060041"	"retina development in camera-type eye"	133	1	3.56	"1.00000"
"GO:0060042"	"retina morphogenesis in camera-type eye"	52	1	1.39	"1.00000"
"GO:0060043"	"regulation of cardiac muscle cell prolif..."	35	1	0.94	"1.00000"
"GO:0106118"	"regulation of sterol biosynthetic proces..."	43	2	1.15	"1.00000"
"GO:0060047"	"heart contraction"	228	4	6.11	"1.00000"
"GO:0044260"	"cellular macromolecule metabolic process"	6782	197	181.73	"1.00000"
"GO:0002682"	"regulation of immune system process"	1030	25	27.6	"1.00000"
"GO:0060048"	"cardiac muscle contraction"	108	2	2.89	"1.00000"
"GO:0002683"	"negative regulation of immune system pro..."	298	7	7.99	"1.00000"
"GO:0002684"	"positive regulation of immune system pro..."	675	18	18.09	"1.00000"
"GO:0002685"	"regulation of leukocyte migration"	142	4	3.81	"1.00000"
"GO:0044264"	"cellular polysaccharide metabolic proces..."	84	2	2.25	"1.00000"
"GO:0044265"	"cellular macromolecule catabolic process"	1075	59	28.81	"1.00000"
"GO:0006360"	"transcription by RNA polymerase I"	58	1	1.55	"1.00000"
"GO:0002687"	"positive regulation of leukocyte migrati..."	94	4	2.52	"1.00000"
"GO:0002688"	"regulation of leukocyte chemotaxis"	82	3	2.2	"1.00000"
"GO:0030968"	"endoplasmic reticulum unfolded protein r..."	109	2	2.92	"1.00000"
"GO:0060038"	"cardiac muscle cell proliferation"	43	1	1.15	"1.00000"
"GO:0002673"	"regulation of acute inflammatory respons..."	24	2	0.64	"1.00000"
"GO:0006351"	"transcription, DNA-templated"	2980	83	79.85	"1.00000"
"GO:0006352"	"DNA-templated transcription, initiation"	213	8	5.71	"1.00000"
"GO:0035459"	"vesicle cargo loading"	22	2	0.59	"1.00000"
"GO:0006353"	"DNA-templated transcription, termination"	69	2	1.85	"1.00000"
"GO:0006354"	"DNA-templated transcription, elongation"	105	7	2.81	"1.00000"
"GO:1904589"	"regulation of protein import"	56	2	1.5	"1.00000"
"GO:0042509"	"regulation of tyrosine phosphorylation o..."	45	1	1.21	"1.00000"
"GO:0045428"	"regulation of nitric oxide biosynthetic ..."	44	1	1.18	"1.00000"
"GO:0044281"	"small molecule metabolic process"	1573	39	42.15	"1.00000"
"GO:0044283"	"small molecule biosynthetic process"	580	15	15.54	"1.00000"
"GO:0017014"	"protein nitrosylation"	12	1	0.32	"1.00000"
"GO:0090092"	"regulation of transmembrane receptor pro..."	213	3	5.71	"1.00000"
"GO:0044270"	"cellular nitrogen compound catabolic pro..."	518	45	13.88	"1.00000"
"GO:0044271"	"cellular nitrogen compound biosynthetic ..."	4032	153	108.04	"1.00000"
"GO:0044273"	"sulfur compound catabolic process"	45	1	1.21	"1.00000"
"GO:1901019"	"regulation of calcium ion transmembrane ..."	72	1	1.93	"1.00000"
"GO:1902991"	"regulation of amyloid precursor protein ..."	36	2	0.96	"1.00000"
"GO:0032501"	"multicellular organismal process"	5535	131	148.32	"1.00000"
"GO:0006378"	"mRNA polyadenylation"	42	1	1.13	"1.00000"
"GO:1902993"	"positive regulation of amyloid precursor..."	21	2	0.56	"1.00000"
"GO:0032502"	"developmental process"	5022	117	134.57	"1.00000"
"GO:0045446"	"endothelial cell differentiation"	89	2	2.38	"1.00000"
"GO:0032504"	"multicellular organism reproduction"	600	13	16.08	"1.00000"
"GO:0060008"	"Sertoli cell differentiation"	18	2	0.48	"1.00000"
"GO:0032507"	"maintenance of protein location in cell"	63	6	1.69	"1.00000"
"GO:0061951"	"establishment of protein localization to..."	54	2	1.45	"1.00000"
"GO:0006323"	"DNA packaging"	138	2	3.7	"1.00000"
"GO:0106106"	"cold-induced thermogenesis"	119	1	3.19	"1.00000"
"GO:0017038"	"protein import"	182	8	4.88	"1.00000"
"GO:0042698"	"ovulation cycle"	60	2	1.61	"1.00000"
"GO:0010965"	"regulation of mitotic sister chromatid s..."	58	3	1.55	"1.00000"
"GO:1901032"	"negative regulation of response to react..."	14	3	0.38	"1.00000"
"GO:0006310"	"DNA recombination"	240	6	6.43	"1.00000"
"GO:0035418"	"protein localization to synapse"	81	1	2.17	"1.00000"
"GO:0006312"	"mitotic recombination"	20	1	0.54	"1.00000"
"GO:0061982"	"meiosis I cell cycle process"	86	4	2.3	"1.00000"
"GO:0010950"	"positive regulation of endopeptidase act..."	140	4	3.75	"1.00000"
"GO:0051960"	"regulation of nervous system development"	851	17	22.8	"1.00000"
"GO:0090066"	"regulation of anatomical structure size"	436	15	11.68	"1.00000"
"GO:0051961"	"negative regulation of nervous system de..."	279	5	7.48	"1.00000"
"GO:0050000"	"chromosome localization"	70	1	1.88	"1.00000"
"GO:0090069"	"regulation of ribosome biogenesis"	15	1	0.4	"1.00000"
"GO:0044242"	"cellular lipid catabolic process"	187	4	5.01	"1.00000"
"GO:0010959"	"regulation of metal ion transport"	307	6	8.23	"1.00000"
"GO:0033865"	"nucleoside bisphosphate metabolic proces..."	108	4	2.89	"1.00000"
"GO:0033866"	"nucleoside bisphosphate biosynthetic pro..."	62	3	1.66	"1.00000"
"GO:0006342"	"chromatin silencing"	37	1	0.99	"1.00000"
"GO:0044248"	"cellular catabolic process"	1993	80	53.41	"1.00000"
"GO:0044249"	"cellular biosynthetic process"	4978	166	133.39	"1.00000"
"GO:0051952"	"regulation of amine transport"	75	1	2.01	"1.00000"
"GO:0046390"	"ribose phosphate biosynthetic process"	149	5	3.99	"1.00000"
"GO:0051953"	"negative regulation of amine transport"	24	1	0.64	"1.00000"
"GO:0046395"	"carboxylic acid catabolic process"	234	4	6.27	"1.00000"
"GO:0018958"	"phenol-containing compound metabolic pro..."	84	1	2.25	"1.00000"
"GO:0044237"	"cellular metabolic process"	8700	261	233.13	"1.00000"
"GO:0044238"	"primary metabolic process"	8412	244	225.41	"1.00000"
"GO:0017004"	"cytochrome complex assembly"	35	7	0.94	"1.00000"
"GO:0006333"	"chromatin assembly or disassembly"	129	2	3.46	"1.00000"
"GO:0006334"	"nucleosome assembly"	63	1	1.69	"1.00000"
"GO:0006336"	"DNA replication-independent nucleosome a..."	34	1	0.91	"1.00000"
"GO:0090087"	"regulation of peptide transport"	535	18	14.34	"1.00000"
"GO:0051983"	"regulation of chromosome segregation"	94	3	2.52	"1.00000"
"GO:0034219"	"carbohydrate transmembrane transport"	84	3	2.25	"1.00000"
"GO:0010975"	"regulation of neuron projection developm..."	477	9	12.78	"1.00000"
"GO:0051985"	"negative regulation of chromosome segreg..."	41	2	1.1	"1.00000"
"GO:0010977"	"negative regulation of neuron projection..."	142	2	3.81	"1.00000"
"GO:0012501"	"programmed cell death"	1647	49	44.13	"1.00000"
"GO:0034243"	"regulation of transcription elongation f..."	26	1	0.7	"1.00000"
"GO:0010921"	"regulation of phosphatase activity"	149	4	3.99	"1.00000"
"GO:0010922"	"positive regulation of phosphatase activ..."	25	2	0.67	"1.00000"
"GO:0090077"	"foam cell differentiation"	24	3	0.64	"1.00000"
"GO:0051972"	"regulation of telomerase activity"	48	1	1.29	"1.00000"
"GO:0061919"	"process utilizing autophagic mechanism"	489	13	13.1	"1.00000"
"GO:0010923"	"negative regulation of phosphatase activ..."	85	1	2.28	"1.00000"
"GO:0034248"	"regulation of cellular amide metabolic p..."	383	15	10.26	"1.00000"
"GO:0034249"	"negative regulation of cellular amide me..."	141	2	3.78	"1.00000"
"GO:0010927"	"cellular component assembly involved in ..."	81	2	2.17	"1.00000"
"GO:0008064"	"regulation of actin polymerization or de..."	158	9	4.23	"1.00000"
