"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0010556"	"regulation of macromolecule biosynthetic..."	3021	20	23.18	"1.00000"
"GO:0010557"	"positive regulation of macromolecule bio..."	1372	15	10.53	"1.00000"
"GO:1903421"	"regulation of synaptic vesicle recycling"	22	1	0.17	"1.00000"
"GO:0010558"	"negative regulation of macromolecule bio..."	1164	6	8.93	"1.00000"
"GO:0045620"	"negative regulation of lymphocyte differ..."	31	1	0.24	"1.00000"
"GO:1990266"	"neutrophil migration"	43	2	0.33	"1.00000"
"GO:0042445"	"hormone metabolic process"	114	4	0.87	"1.00000"
"GO:0045621"	"positive regulation of lymphocyte differ..."	62	1	0.48	"1.00000"
"GO:0042446"	"hormone biosynthetic process"	42	2	0.32	"1.00000"
"GO:0006829"	"zinc ion transport"	19	1	0.15	"1.00000"
"GO:1903426"	"regulation of reactive oxygen species bi..."	57	1	0.44	"1.00000"
"GO:0060541"	"respiratory system development"	144	1	1.1	"1.00000"
"GO:1903428"	"positive regulation of reactive oxygen s..."	31	1	0.24	"1.00000"
"GO:0006810"	"transport"	3550	38	27.23	"1.00000"
"GO:0006811"	"ion transport"	1012	15	7.76	"1.00000"
"GO:0060548"	"negative regulation of cell death"	704	14	5.4	"1.00000"
"GO:0006812"	"cation transport"	707	8	5.42	"1.00000"
"GO:0000956"	"nuclear-transcribed mRNA catabolic proce..."	194	5	1.49	"1.00000"
"GO:0016441"	"posttranscriptional gene silencing"	125	1	0.96	"1.00000"
"GO:0006813"	"potassium ion transport"	134	1	1.03	"1.00000"
"GO:0006814"	"sodium ion transport"	147	1	1.13	"1.00000"
"GO:0006816"	"calcium ion transport"	249	2	1.91	"1.00000"
"GO:1901342"	"regulation of vasculature development"	208	5	1.6	"1.00000"
"GO:1901343"	"negative regulation of vasculature devel..."	76	2	0.58	"1.00000"
"GO:0050650"	"chondroitin sulfate proteoglycan biosynt..."	29	1	0.22	"1.00000"
"GO:0006081"	"cellular aldehyde metabolic process"	47	1	0.36	"1.00000"
"GO:1904950"	"negative regulation of establishment of ..."	98	1	0.75	"1.00000"
"GO:0031400"	"negative regulation of protein modificat..."	494	3	3.79	"1.00000"
"GO:0050651"	"dermatan sulfate proteoglycan biosynthet..."	14	1	0.11	"1.00000"
"GO:0006082"	"organic acid metabolic process"	812	7	6.23	"1.00000"
"GO:0007599"	"hemostasis"	198	2	1.52	"1.00000"
"GO:1904951"	"positive regulation of establishment of ..."	275	2	2.11	"1.00000"
"GO:0031401"	"positive regulation of protein modificat..."	837	11	6.42	"1.00000"
"GO:0045619"	"regulation of lymphocyte differentiation"	102	2	0.78	"1.00000"
"GO:0034250"	"positive regulation of cellular amide me..."	141	3	1.08	"1.00000"
"GO:0097061"	"dendritic spine organization"	76	1	0.58	"1.00000"
"GO:0060537"	"muscle tissue development"	261	4	2	"1.00000"
"GO:0050654"	"chondroitin sulfate proteoglycan metabol..."	37	1	0.28	"1.00000"
"GO:0009260"	"ribonucleotide biosynthetic process"	133	1	1.02	"1.00000"
"GO:0050655"	"dermatan sulfate proteoglycan metabolic ..."	15	1	0.12	"1.00000"
"GO:0050657"	"nucleic acid transport"	175	2	1.34	"1.00000"
"GO:0050658"	"RNA transport"	175	2	1.34	"1.00000"
"GO:0097066"	"response to thyroid hormone"	19	1	0.15	"1.00000"
"GO:0032940"	"secretion by cell"	927	13	7.11	"1.00000"
"GO:0009266"	"response to temperature stimulus"	175	3	1.34	"1.00000"
"GO:0007005"	"mitochondrion organization"	455	3	3.49	"1.00000"
"GO:0009268"	"response to pH"	25	1	0.19	"1.00000"
"GO:0032943"	"mononuclear cell proliferation"	138	2	1.06	"1.00000"
"GO:0032944"	"regulation of mononuclear cell prolifera..."	102	2	0.78	"1.00000"
"GO:0030865"	"cortical cytoskeleton organization"	49	1	0.38	"1.00000"
"GO:0032946"	"positive regulation of mononuclear cell ..."	63	2	0.48	"1.00000"
"GO:0018130"	"heterocycle biosynthetic process"	3153	21	24.19	"1.00000"
"GO:0008543"	"fibroblast growth factor receptor signal..."	85	2	0.65	"1.00000"
"GO:0050684"	"regulation of mRNA processing"	137	1	1.05	"1.00000"
"GO:0050685"	"positive regulation of mRNA processing"	28	1	0.21	"1.00000"
"GO:0034284"	"response to monosaccharide"	141	4	1.08	"1.00000"
"GO:0006836"	"neurotransmitter transport"	157	2	1.2	"1.00000"
"GO:0006839"	"mitochondrial transport"	216	2	1.66	"1.00000"
"GO:0009259"	"ribonucleotide metabolic process"	303	1	2.32	"1.00000"
"GO:0030097"	"hemopoiesis"	591	3	4.53	"1.00000"
"GO:0050670"	"regulation of lymphocyte proliferation"	101	2	0.77	"1.00000"
"GO:0045637"	"regulation of myeloid cell differentiati..."	165	2	1.27	"1.00000"
"GO:0019646"	"aerobic electron transport chain"	14	1	0.11	"1.00000"
"GO:0030098"	"lymphocyte differentiation"	202	2	1.55	"1.00000"
"GO:0050671"	"positive regulation of lymphocyte prolif..."	62	2	0.48	"1.00000"
"GO:0000165"	"MAPK cascade"	631	9	4.84	"1.00000"
"GO:0030099"	"myeloid cell differentiation"	278	2	2.13	"1.00000"
"GO:0045639"	"positive regulation of myeloid cell diff..."	63	1	0.48	"1.00000"
"GO:0006022"	"aminoglycan metabolic process"	130	3	1	"1.00000"
"GO:0006023"	"aminoglycan biosynthetic process"	97	1	0.74	"1.00000"
"GO:0031960"	"response to corticosteroid"	103	3	0.79	"1.00000"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	92	1	0.71	"1.00000"
"GO:0006027"	"glycosaminoglycan catabolic process"	44	1	0.34	"1.00000"
"GO:0042403"	"thyroid hormone metabolic process"	13	1	0.1	"1.00000"
"GO:0050678"	"regulation of epithelial cell proliferat..."	226	4	1.73	"1.00000"
"GO:0050679"	"positive regulation of epithelial cell p..."	129	2	0.99	"1.00000"
"GO:0017156"	"calcium-ion regulated exocytosis"	44	1	0.34	"1.00000"
"GO:0019637"	"organophosphate metabolic process"	766	2	5.88	"1.00000"
"GO:0034220"	"ion transmembrane transport"	705	8	5.41	"1.00000"
"GO:0017158"	"regulation of calcium ion-dependent exoc..."	28	1	0.21	"1.00000"
"GO:0030888"	"regulation of B cell proliferation"	31	2	0.24	"1.00000"
"GO:0010543"	"regulation of platelet activation"	20	1	0.15	"1.00000"
"GO:0043170"	"macromolecule metabolic process"	6947	49	53.29	"1.00000"
"GO:0001667"	"ameboidal-type cell migration"	299	6	2.29	"1.00000"
"GO:0046390"	"ribose phosphate biosynthetic process"	140	1	1.07	"1.00000"
"GO:0043933"	"protein-containing complex subunit organ..."	1513	14	11.61	"1.00000"
"GO:0046394"	"carboxylic acid biosynthetic process"	237	4	1.82	"1.00000"
"GO:0006040"	"amino sugar metabolic process"	34	1	0.26	"1.00000"
"GO:0046395"	"carboxylic acid catabolic process"	206	2	1.58	"1.00000"
"GO:0006801"	"superoxide metabolic process"	37	1	0.28	"1.00000"
"GO:0018105"	"peptidyl-serine phosphorylation"	237	1	1.82	"1.00000"
"GO:0001654"	"eye development"	270	7	2.07	"1.00000"
"GO:0006807"	"nitrogen compound metabolic process"	7270	49	55.77	"1.00000"
"GO:0001655"	"urogenital system development"	228	6	1.75	"1.00000"
"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB ..."	198	1	1.52	"1.00000"
"GO:0006809"	"nitric oxide biosynthetic process"	44	1	0.34	"1.00000"
"GO:0007584"	"response to nutrient"	113	1	0.87	"1.00000"
"GO:0032147"	"activation of protein kinase activity"	241	4	1.85	"1.00000"
"GO:0001659"	"temperature homeostasis"	116	3	0.89	"1.00000"
"GO:0070585"	"protein localization to mitochondrion"	125	1	0.96	"1.00000"
"GO:1903409"	"reactive oxygen species biosynthetic pro..."	69	1	0.53	"1.00000"
"GO:0198738"	"cell-cell signaling by wnt"	420	2	3.22	"1.00000"
"GO:0034248"	"regulation of cellular amide metabolic p..."	373	6	2.86	"1.00000"
"GO:0030810"	"positive regulation of nucleotide biosyn..."	12	1	0.09	"1.00000"
"GO:0034249"	"negative regulation of cellular amide me..."	135	2	1.04	"1.00000"
"GO:0043112"	"receptor metabolic process"	149	1	1.14	"1.00000"
"GO:0043113"	"receptor clustering"	45	1	0.35	"1.00000"
"GO:0043114"	"regulation of vascular permeability"	29	1	0.22	"1.00000"
"GO:0014706"	"striated muscle tissue development"	246	3	1.89	"1.00000"
"GO:0090407"	"organophosphate biosynthetic process"	442	1	3.39	"1.00000"
"GO:0016192"	"vesicle-mediated transport"	1504	13	11.54	"1.00000"
"GO:0042982"	"amyloid precursor protein metabolic proc..."	61	3	0.47	"1.00000"
"GO:0016197"	"endosomal transport"	208	1	1.6	"1.00000"
"GO:0001678"	"cellular glucose homeostasis"	107	3	0.82	"1.00000"
"GO:0042987"	"amyloid precursor protein catabolic proc..."	46	3	0.35	"1.00000"
"GO:0043903"	"regulation of symbiotic process"	178	2	1.37	"1.00000"
"GO:0046364"	"monosaccharide biosynthetic process"	74	1	0.57	"1.00000"
"GO:0055123"	"digestive system development"	86	1	0.66	"1.00000"
"GO:0043149"	"stress fiber assembly"	86	1	0.66	"1.00000"
"GO:0010506"	"regulation of autophagy"	304	1	2.33	"1.00000"
"GO:0097035"	"regulation of membrane lipid distributio..."	37	2	0.28	"1.00000"
"GO:0030072"	"peptide hormone secretion"	164	3	1.26	"1.00000"
"GO:0030073"	"insulin secretion"	142	3	1.09	"1.00000"
"GO:0030832"	"regulation of actin filament length"	153	4	1.17	"1.00000"
"GO:0030833"	"regulation of actin filament polymerizat..."	138	4	1.06	"1.00000"
"GO:0030834"	"regulation of actin filament depolymeriz..."	40	1	0.31	"1.00000"
"GO:0007517"	"muscle organ development"	262	2	2.01	"1.00000"
"GO:0030835"	"negative regulation of actin filament de..."	31	1	0.24	"1.00000"
"GO:0048468"	"cell development"	1529	16	11.73	"1.00000"
"GO:0048469"	"cell maturation"	95	1	0.73	"1.00000"
"GO:0000904"	"cell morphogenesis involved in different..."	595	4	4.56	"1.00000"
"GO:0055117"	"regulation of cardiac muscle contraction"	51	1	0.39	"1.00000"
"GO:0032101"	"regulation of response to external stimu..."	611	7	4.69	"1.00000"
"GO:0032102"	"negative regulation of response to exter..."	224	4	1.72	"1.00000"
"GO:0032103"	"positive regulation of response to exter..."	294	4	2.26	"1.00000"
"GO:0070542"	"response to fatty acid"	58	3	0.44	"1.00000"
"GO:0044260"	"cellular macromolecule metabolic process"	6147	37	47.16	"1.00000"
"GO:0030029"	"actin filament-based process"	595	7	4.56	"1.00000"
"GO:0007548"	"sex differentiation"	178	2	1.37	"1.00000"
"GO:0044262"	"cellular carbohydrate metabolic process"	216	1	1.66	"1.00000"
"GO:0090199"	"regulation of release of cytochrome c fr..."	43	1	0.33	"1.00000"
"GO:0044265"	"cellular macromolecule catabolic process"	1031	6	7.91	"1.00000"
"GO:0044267"	"cellular protein metabolic process"	3915	27	30.03	"1.00000"
"GO:0034205"	"amyloid-beta formation"	36	3	0.28	"1.00000"
"GO:0048483"	"autonomic nervous system development"	27	1	0.21	"1.00000"
"GO:0051716"	"cellular response to stimulus"	4805	39	36.86	"1.00000"
"GO:0048488"	"synaptic vesicle endocytosis"	53	1	0.41	"1.00000"
"GO:0042180"	"cellular ketone metabolic process"	187	4	1.43	"1.00000"
"GO:0031123"	"RNA 3'-end processing"	129	2	0.99	"1.00000"
"GO:0044255"	"cellular lipid metabolic process"	745	7	5.72	"1.00000"
"GO:0042181"	"ketone biosynthetic process"	32	2	0.25	"1.00000"
"GO:0009201"	"ribonucleoside triphosphate biosynthetic..."	42	1	0.32	"1.00000"
"GO:0044257"	"cellular protein catabolic process"	687	1	5.27	"1.00000"
"GO:0031128"	"developmental induction"	21	1	0.16	"1.00000"
"GO:0097006"	"regulation of plasma lipoprotein particl..."	57	4	0.44	"1.00000"
"GO:0030041"	"actin filament polymerization"	151	4	1.16	"1.00000"
"GO:0009205"	"purine ribonucleoside triphosphate metab..."	46	1	0.35	"1.00000"
"GO:0030042"	"actin filament depolymerization"	44	1	0.34	"1.00000"
"GO:0009206"	"purine ribonucleoside triphosphate biosy..."	36	1	0.28	"1.00000"
"GO:0046320"	"regulation of fatty acid oxidation"	29	2	0.22	"1.00000"
"GO:0098542"	"defense response to other organism"	559	5	4.29	"1.00000"
"GO:0030048"	"actin filament-based movement"	98	1	0.75	"1.00000"
"GO:0044281"	"small molecule metabolic process"	1400	11	10.74	"1.00000"
"GO:0044282"	"small molecule catabolic process"	326	3	2.5	"1.00000"
"GO:0044283"	"small molecule biosynthetic process"	517	8	3.97	"1.00000"
"GO:0140238"	"presynaptic endocytosis"	53	1	0.41	"1.00000"
"GO:0030808"	"regulation of nucleotide biosynthetic pr..."	25	1	0.19	"1.00000"
"GO:0110053"	"regulation of actin filament organizatio..."	219	5	1.68	"1.00000"
"GO:1902991"	"regulation of amyloid precursor protein ..."	36	3	0.28	"1.00000"
"GO:1902992"	"negative regulation of amyloid precursor..."	16	1	0.12	"1.00000"
"GO:1902993"	"positive regulation of amyloid precursor..."	21	2	0.16	"1.00000"
"GO:0030030"	"cell projection organization"	1246	11	9.56	"1.00000"
"GO:0032292"	"peripheral nervous system axon ensheathm..."	24	1	0.18	"1.00000"
"GO:0042176"	"regulation of protein catabolic process"	338	1	2.59	"1.00000"
"GO:0030036"	"actin cytoskeleton organization"	534	6	4.1	"1.00000"
"GO:0044270"	"cellular nitrogen compound catabolic pro..."	490	5	3.76	"1.00000"
"GO:0030038"	"contractile actin filament bundle assemb..."	86	1	0.66	"1.00000"
"GO:0044271"	"cellular nitrogen compound biosynthetic ..."	3702	27	28.4	"1.00000"
"GO:0008652"	"cellular amino acid biosynthetic process"	65	1	0.5	"1.00000"
"GO:0044272"	"sulfur compound biosynthetic process"	151	1	1.16	"1.00000"
"GO:0060675"	"ureteric bud morphogenesis"	42	2	0.32	"1.00000"
"GO:0044273"	"sulfur compound catabolic process"	37	1	0.28	"1.00000"
"GO:0090150"	"establishment of protein localization to..."	296	4	2.27	"1.00000"
"GO:0042127"	"regulation of cell population proliferat..."	1056	14	8.1	"1.00000"
"GO:0019395"	"fatty acid oxidation"	89	2	0.68	"1.00000"
"GO:0036465"	"synaptic vesicle recycling"	63	1	0.48	"1.00000"
"GO:0042110"	"T cell activation"	268	2	2.06	"1.00000"
"GO:0071214"	"cellular response to abiotic stimulus"	247	1	1.89	"1.00000"
"GO:0009790"	"embryo development"	747	7	5.73	"1.00000"
"GO:0071216"	"cellular response to biotic stimulus"	128	3	0.98	"1.00000"
"GO:0009791"	"post-embryonic development"	67	2	0.51	"1.00000"
"GO:0009792"	"embryo development ending in birth or eg..."	487	2	3.74	"1.00000"
"GO:0006575"	"cellular modified amino acid metabolic p..."	130	2	1	"1.00000"
"GO:0071219"	"cellular response to molecule of bacteri..."	109	3	0.84	"1.00000"
"GO:0006577"	"amino-acid betaine metabolic process"	15	1	0.12	"1.00000"
"GO:0090181"	"regulation of cholesterol metabolic proc..."	54	2	0.41	"1.00000"
"GO:0042116"	"macrophage activation"	49	1	0.38	"1.00000"
"GO:0016125"	"sterol metabolic process"	118	2	0.91	"1.00000"
"GO:0016126"	"sterol biosynthetic process"	64	2	0.49	"1.00000"
"GO:0009798"	"axis specification"	54	1	0.41	"1.00000"
"GO:0042119"	"neutrophil activation"	323	3	2.48	"1.00000"
"GO:0009799"	"specification of symmetry"	86	1	0.66	"1.00000"
"GO:0030595"	"leukocyte chemotaxis"	109	2	0.84	"1.00000"
"GO:0043297"	"apical junction assembly"	53	1	0.41	"1.00000"
"GO:0014888"	"striated muscle adaptation"	24	1	0.18	"1.00000"
"GO:0071241"	"cellular response to inorganic substance"	153	3	1.17	"1.00000"
"GO:0110020"	"regulation of actomyosin structure organ..."	77	1	0.59	"1.00000"
"GO:0043299"	"leukocyte degranulation"	346	4	2.65	"1.00000"
"GO:0006520"	"cellular amino acid metabolic process"	245	1	1.88	"1.00000"
"GO:0051701"	"interaction with host"	156	2	1.2	"1.00000"
"GO:0051702"	"interaction with symbiont"	56	1	0.43	"1.00000"
"GO:0030001"	"metal ion transport"	551	5	4.23	"1.00000"
"GO:0051704"	"multi-organism process"	651	1	4.99	"1.00000"
"GO:0030003"	"cellular cation homeostasis"	379	5	2.91	"1.00000"
"GO:0030004"	"cellular monovalent inorganic cation hom..."	86	2	0.66	"1.00000"
"GO:0035303"	"regulation of dephosphorylation"	163	3	1.25	"1.00000"
"GO:0051707"	"response to other organism"	768	9	5.89	"1.00000"
"GO:0090174"	"organelle membrane fusion"	90	4	0.69	"1.00000"
"GO:0035304"	"regulation of protein dephosphorylation"	112	1	0.86	"1.00000"
"GO:0035306"	"positive regulation of dephosphorylation"	42	3	0.32	"1.00000"
"GO:0032268"	"regulation of cellular protein metabolic..."	1914	18	14.68	"1.00000"
"GO:0035307"	"positive regulation of protein dephospho..."	34	1	0.26	"1.00000"
"GO:0032269"	"negative regulation of cellular protein ..."	781	7	5.99	"1.00000"
"GO:0015980"	"energy derivation by oxidation of organi..."	221	2	1.7	"1.00000"
"GO:0044242"	"cellular lipid catabolic process"	166	2	1.27	"1.00000"
"GO:0018212"	"peptidyl-tyrosine modification"	234	6	1.8	"1.00000"
"GO:0008625"	"extrinsic apoptotic signaling pathway vi..."	73	2	0.56	"1.00000"
"GO:0034762"	"regulation of transmembrane transport"	364	4	2.79	"1.00000"
"GO:0034764"	"positive regulation of transmembrane tra..."	133	2	1.02	"1.00000"
"GO:0044248"	"cellular catabolic process"	1854	13	14.22	"1.00000"
"GO:0034765"	"regulation of ion transmembrane transpor..."	303	4	2.32	"1.00000"
"GO:0044249"	"cellular biosynthetic process"	4542	30	34.84	"1.00000"
"GO:0061756"	"leukocyte adhesion to vascular endotheli..."	24	1	0.18	"1.00000"
"GO:0034767"	"positive regulation of ion transmembrane..."	97	2	0.74	"1.00000"
"GO:0006518"	"peptide metabolic process"	687	10	5.27	"1.00000"
"GO:0014065"	"phosphatidylinositol 3-kinase signaling"	101	1	0.77	"1.00000"
"GO:0014823"	"response to activity"	49	1	0.38	"1.00000"
"GO:0014066"	"regulation of phosphatidylinositol 3-kin..."	84	1	0.64	"1.00000"
"GO:1903115"	"regulation of actin filament-based movem..."	29	1	0.22	"1.00000"
"GO:0002366"	"leukocyte activation involved in immune ..."	431	6	3.31	"1.00000"
"GO:0002367"	"cytokine production involved in immune r..."	51	2	0.39	"1.00000"
"GO:0008610"	"lipid biosynthetic process"	522	6	4	"1.00000"
"GO:0036473"	"cell death in response to oxidative stre..."	69	2	0.53	"1.00000"
"GO:0031102"	"neuron projection regeneration"	49	1	0.38	"1.00000"
"GO:0036474"	"cell death in response to hydrogen perox..."	22	2	0.17	"1.00000"
"GO:0010675"	"regulation of cellular carbohydrate meta..."	104	1	0.8	"1.00000"
"GO:0044237"	"cellular metabolic process"	7861	49	60.31	"1.00000"
"GO:0034754"	"cellular hormone metabolic process"	67	3	0.51	"1.00000"
"GO:0010676"	"positive regulation of cellular carbohyd..."	40	1	0.31	"1.00000"
"GO:0044238"	"primary metabolic process"	7590	51	58.23	"1.00000"
"GO:0014812"	"muscle cell migration"	68	2	0.52	"1.00000"
"GO:1903900"	"regulation of viral life cycle"	117	1	0.9	"1.00000"
"GO:0097529"	"myeloid leukocyte migration"	100	2	0.77	"1.00000"
"GO:0043266"	"regulation of potassium ion transport"	61	1	0.47	"1.00000"
"GO:0043268"	"positive regulation of potassium ion tra..."	26	1	0.2	"1.00000"
"GO:0043269"	"regulation of ion transport"	421	7	3.23	"1.00000"
"GO:0032270"	"positive regulation of cellular protein ..."	1140	12	8.75	"1.00000"
"GO:0032271"	"regulation of protein polymerization"	188	4	1.44	"1.00000"
"GO:0051893"	"regulation of focal adhesion assembly"	55	1	0.42	"1.00000"
"GO:1903131"	"mononuclear cell differentiation"	23	1	0.18	"1.00000"
"GO:0010628"	"positive regulation of gene expression"	1563	17	11.99	"1.00000"
"GO:0032272"	"negative regulation of protein polymeriz..."	63	3	0.48	"1.00000"
"GO:0032273"	"positive regulation of protein polymeriz..."	108	1	0.83	"1.00000"
"GO:1990778"	"protein localization to cell periphery"	286	1	2.19	"1.00000"
"GO:0051896"	"regulation of protein kinase B signaling"	142	1	1.09	"1.00000"
"GO:0051899"	"membrane depolarization"	64	1	0.49	"1.00000"
"GO:0043255"	"regulation of carbohydrate biosynthetic ..."	72	1	0.55	"1.00000"
"GO:0008630"	"intrinsic apoptotic signaling pathway in..."	93	1	0.71	"1.00000"
"GO:0000266"	"mitochondrial fission"	33	1	0.25	"1.00000"
"GO:0038127"	"ERBB signaling pathway"	114	3	0.87	"1.00000"
"GO:0042100"	"B cell proliferation"	41	2	0.31	"1.00000"
"GO:0008637"	"apoptotic mitochondrial changes"	105	1	0.81	"1.00000"
"GO:0045321"	"leukocyte activation"	747	8	5.73	"1.00000"
"GO:1902165"	"regulation of intrinsic apoptotic signal..."	17	1	0.13	"1.00000"
"GO:0090130"	"tissue migration"	214	6	1.64	"1.00000"
"GO:0061726"	"mitochondrion disassembly"	73	1	0.56	"1.00000"
"GO:0015918"	"sterol transport"	70	3	0.54	"1.00000"
"GO:0014074"	"response to purine-containing compound"	97	1	0.74	"1.00000"
"GO:0090132"	"epithelium migration"	212	6	1.63	"1.00000"
"GO:0070661"	"leukocyte proliferation"	151	2	1.16	"1.00000"
